,Airline,Source,Destination,Duration,Total_Stops,Additional_Info,Price,Date,Month,Year,Arrival_Hour,Arrival_Min,Dep_Hour,Dep_Min,Duration_total
1218,1,2,1,26h 25m,3.0,8,11543.0,27,6,2019,7,40,5,15,1585
1219,3,2,1,5h 20m,1.0,8,5298.0,24,4,2019,12,10,6,50,320
1220,0,2,1,10h 25m,1.0,8,6451.0,27,4,2019,7,10,20,45,625
1221,1,3,0,2h 30m,0.0,8,6245.0,9,6,2019,16,45,14,15,150
1222,4,4,3,1h 30m,0.0,5,2071.0,27,3,2019,21,5,19,35,90
1223,3,3,0,2h 45m,0.0,8,4804.0,15,5,2019,12,20,9,35,165
1224,6,2,1,13h 30m,1.0,8,7005.0,27,6,2019,21,0,7,30,810
1225,4,0,5,6h 40m,1.0,8,12284.0,18,3,2019,12,25,5,45,400
1226,1,3,0,13h 25m,1.0,8,10203.0,9,5,2019,20,25,7,0,805
1227,3,2,1,8h 10m,1.0,8,6938.0,27,5,2019,22,30,14,20,490
1228,6,2,1,15h 30m,1.0,8,13377.0,12,6,2019,1,30,10,0,930
1229,6,2,1,10h,1.0,8,9779.0,1,6,2019,19,15,9,15,600
1230,1,1,4,2h 15m,0.0,8,4667.0,15,5,2019,13,55,11,40,135
1231,4,0,2,3h,0.0,5,4544.0,3,4,2019,22,50,19,50,180
1232,4,2,1,6h 35m,1.0,8,16079.0,27,6,2019,4,25,21,50,395
1233,4,3,0,27h 20m,1.0,5,7064.0,1,4,2019,19,50,16,30,1640
1234,4,2,1,5h,1.0,8,15554.0,18,5,2019,19,0,14,0,300
1235,8,1,4,2h 15m,0.0,7,3543.0,18,5,2019,12,0,9,45,135
1236,1,0,2,2h 50m,0.0,8,6121.0,18,4,2019,16,10,13,20,170
1237,3,2,1,7h 5m,1.0,8,8075.0,27,3,2019,15,30,8,25,425
1238,6,2,1,14h,1.0,8,13377.0,3,6,2019,1,30,11,30,840
1239,4,3,0,5h 45m,1.0,8,14571.0,24,5,2019,19,50,14,5,345
1240,8,0,2,2h 40m,0.0,7,3919.0,24,4,2019,8,35,5,55,160
1241,4,3,0,9h 50m,1.0,8,14231.0,24,3,2019,4,45,18,55,590
1242,3,4,3,1h 25m,0.0,8,2754.0,15,3,2019,20,30,19,5,85
1243,1,2,1,5h 20m,1.0,8,8067.0,21,5,2019,23,0,17,40,320
1244,10,3,0,15h 30m,1.0,8,8452.0,6,5,2019,22,40,7,10,930
1245,4,0,5,21h 20m,1.0,8,15025.0,6,3,2019,11,25,14,5,1280
1246,4,0,5,7h 15m,1.0,8,26890.0,1,3,2019,16,10,8,55,435
1247,4,2,1,5h 50m,1.0,5,15103.0,6,3,2019,18,50,13,0,350
1248,4,3,0,14h 35m,1.0,5,8586.0,24,5,2019,4,40,14,5,875
1249,4,3,0,7h 55m,1.0,5,10844.0,9,6,2019,16,20,8,25,475
1250,4,2,1,6h 35m,1.0,5,12898.0,21,5,2019,4,25,21,50,395
1251,4,3,0,25h 45m,1.0,5,8586.0,12,5,2019,8,15,6,30,1545
1252,6,2,1,10h 30m,1.0,8,11622.0,9,6,2019,19,0,8,30,630
1253,1,2,1,30h 55m,2.0,8,13538.0,6,5,2019,19,15,12,20,1855
1254,4,2,1,22h 55m,2.0,8,13014.0,1,6,2019,4,25,5,30,1375
1255,4,3,0,15h 10m,1.0,8,13941.0,9,5,2019,10,5,18,55,910
1256,4,3,0,25h 20m,1.0,8,14151.0,18,5,2019,10,55,9,35,1520
1257,6,2,1,8h 5m,1.0,8,13542.0,21,3,2019,1,35,17,30,485
1258,3,2,1,15h 40m,1.0,8,6558.0,21,3,2019,22,20,6,40,940
1259,0,3,0,11h 50m,1.0,8,5192.0,18,5,2019,19,25,7,35,710
1260,10,0,2,2h 40m,0.0,8,4878.0,1,6,2019,9,40,7,0,160
1261,4,2,1,21h 35m,1.0,5,12898.0,27,5,2019,12,35,15,0,1295
1262,1,2,1,5h 20m,1.0,8,7384.0,9,6,2019,23,0,17,40,320
1263,2,0,2,2h 55m,0.0,8,3898.0,3,5,2019,10,40,7,45,175
1264,0,0,2,2h 50m,0.0,8,3383.0,6,5,2019,2,45,23,55,170
1265,3,2,1,14h 20m,1.0,8,6093.0,24,6,2019,21,0,6,40,860
1266,6,2,1,11h,1.0,8,12192.0,12,6,2019,19,0,8,0,660
1267,6,2,1,12h 40m,1.0,8,6795.0,12,6,2019,1,30,12,50,760
1268,4,0,5,24h 40m,1.0,8,11455.0,18,3,2019,7,40,7,0,1480
1269,3,1,4,2h 45m,0.0,8,3540.0,1,6,2019,18,25,15,40,165
1270,6,2,1,10h 15m,1.0,8,15898.0,27,5,2019,19,15,9,0,615
1271,6,2,1,11h,1.0,8,9718.0,3,6,2019,21,0,10,0,660
1272,2,3,0,7h 35m,1.0,8,7831.0,15,5,2019,0,15,16,40,455
1273,3,2,1,12h 30m,1.0,8,6416.0,3,6,2019,21,0,8,30,750
1274,10,1,4,2h 15m,0.0,8,3739.0,27,3,2019,9,20,7,5,135
1275,10,3,0,16h 15m,1.0,8,8085.0,6,5,2019,23,25,7,10,975
1276,3,0,2,3h,0.0,8,4823.0,3,5,2019,19,55,16,55,180
1277,4,2,1,22h,2.0,8,13376.0,9,6,2019,12,35,14,35,1320
1278,10,3,0,14h 25m,1.0,8,8452.0,15,5,2019,10,45,20,20,865
1279,4,3,0,26h 35m,1.0,5,10844.0,6,6,2019,22,35,20,0,1595
1280,10,2,1,3h 10m,0.0,8,4851.0,27,3,2019,9,10,6,0,190
1281,6,2,1,6h 30m,1.0,8,6795.0,15,6,2019,1,30,19,0,390
1282,3,0,2,2h 50m,0.0,8,4823.0,18,5,2019,11,20,8,30,170
1283,4,2,1,7h 30m,1.0,5,10577.0,9,6,2019,4,25,20,55,450
1284,4,2,1,22h 55m,1.0,8,12032.0,27,3,2019,19,45,20,50,1375
1285,0,2,1,5h 30m,1.0,8,9330.0,1,6,2019,13,25,7,55,330
1286,10,3,0,5h 55m,1.0,8,8977.0,1,4,2019,22,55,17,0,355
1287,6,2,1,8h 10m,1.0,8,7005.0,1,6,2019,21,0,12,50,490
1288,4,3,0,6h 40m,1.0,5,10844.0,18,5,2019,20,45,14,5,400
1289,6,2,1,8h 45m,1.0,8,12192.0,24,6,2019,12,35,3,50,525
1290,1,0,5,2h 45m,0.0,8,4441.0,24,3,2019,12,45,10,0,165
1291,6,2,1,8h 40m,1.0,8,7575.0,9,5,2019,19,15,10,35,520
1292,3,3,0,2h 35m,0.0,8,4804.0,21,6,2019,7,15,4,40,155
1293,8,1,4,2h 15m,0.0,8,3597.0,6,6,2019,12,0,9,45,135
1294,1,3,0,26h 55m,1.0,8,10413.0,6,6,2019,20,25,17,30,1615
1295,4,0,2,2h 45m,0.0,8,8016.0,9,6,2019,8,45,6,0,165
1296,4,3,0,16h,1.0,5,10844.0,9,6,2019,12,0,20,0,960
1297,4,3,0,16h 50m,1.0,5,9663.0,12,5,2019,9,20,16,30,1010
1298,3,2,1,5h 5m,1.0,8,6069.0,18,5,2019,1,30,20,25,305
1299,3,2,1,10h 35m,1.0,8,6442.0,27,5,2019,22,30,11,55,635
1300,6,2,1,12h,1.0,8,13587.0,1,6,2019,21,0,9,0,720
1301,1,4,3,1h 15m,0.0,8,3100.0,9,5,2019,20,45,19,30,75
1302,4,3,0,11h 45m,1.0,8,14781.0,21,5,2019,18,15,6,30,705
1303,4,2,1,21h 10m,1.0,5,12898.0,21,5,2019,19,0,21,50,1270
1304,3,3,0,2h 30m,0.0,8,4804.0,18,6,2019,16,55,14,25,150
1305,8,3,0,2h 25m,0.0,8,4174.0,15,4,2019,11,25,9,0,145
1306,3,0,2,2h 50m,0.0,8,4591.0,24,5,2019,2,20,23,30,170
1307,4,3,0,27h 20m,1.0,5,9663.0,6,5,2019,19,50,16,30,1640
1308,6,2,1,10h 30m,1.0,8,8266.0,15,5,2019,19,15,8,45,630
1309,3,0,2,2h 55m,0.0,8,4823.0,6,5,2019,10,5,7,10,175
1310,1,2,1,3h 5m,0.0,8,6094.0,21,5,2019,21,10,18,5,185
1311,4,3,0,7h 30m,1.0,8,14178.0,24,5,2019,4,40,21,10,450
1312,4,2,1,29h 50m,2.0,8,13376.0,9,6,2019,12,35,6,45,1790
1313,1,4,3,1h 20m,0.0,8,2575.0,24,3,2019,22,25,21,5,80
1314,10,4,3,12h 25m,1.0,8,12395.0,6,3,2019,19,55,7,30,745
1315,3,2,1,11h 50m,1.0,8,10351.0,27,3,2019,21,0,9,10,710
1316,0,3,0,15h 55m,1.0,8,5192.0,21,5,2019,23,30,7,35,955
1317,6,2,1,8h 10m,1.0,8,7670.0,15,5,2019,21,0,12,50,490
1318,1,0,5,35h 5m,2.0,8,11161.0,18,3,2019,22,10,11,5,2105
1319,4,3,0,21h 35m,1.0,8,14151.0,24,5,2019,18,0,20,25,1295
1320,3,3,0,4h 50m,1.0,8,4775.0,6,5,2019,20,5,15,15,290
1321,1,2,1,20h 20m,2.0,8,12865.0,6,3,2019,9,25,13,5,1220
1322,1,4,3,1h 15m,0.0,8,5462.0,6,3,2019,20,45,19,30,75
1323,8,2,1,5h 10m,1.0,8,8382.0,9,3,2019,11,20,6,10,310
1324,4,0,2,3h,0.0,5,4544.0,24,4,2019,20,45,17,45,180
1325,4,0,2,2h 55m,0.0,5,4544.0,1,4,2019,18,10,15,15,175
1326,4,3,0,7h 5m,1.0,8,14781.0,18,5,2019,23,35,16,30,425
1327,8,2,1,4h 30m,1.0,7,5158.0,27,5,2019,13,15,8,45,270
1328,4,4,3,1h 30m,0.0,8,5678.0,21,3,2019,17,20,15,50,90
1329,4,2,1,7h 20m,2.0,8,18804.0,9,6,2019,19,0,11,40,440
1330,3,4,3,1h 30m,0.0,8,4049.0,3,6,2019,10,40,9,10,90
1331,3,3,0,2h 45m,0.0,8,6565.0,24,3,2019,12,55,10,10,165
1332,4,2,1,18h 20m,1.0,5,12373.0,18,5,2019,12,35,18,15,1100
1333,1,0,5,2h 45m,0.0,8,4441.0,18,3,2019,19,45,17,0,165
1334,8,1,4,2h 20m,0.0,8,3597.0,18,5,2019,20,5,17,45,140
1335,4,4,3,1h 30m,0.0,8,5678.0,18,6,2019,21,5,19,35,90
1336,1,2,1,23h 40m,2.0,8,10660.0,9,3,2019,9,25,9,45,1420
1337,4,0,2,2h 45m,0.0,5,4544.0,21,4,2019,8,45,6,0,165
1338,3,0,2,2h 50m,0.0,8,4823.0,24,5,2019,11,20,8,30,170
1339,1,3,0,8h 45m,2.0,8,14214.0,9,5,2019,23,15,14,30,525
1340,4,3,0,7h 55m,1.0,8,14781.0,1,5,2019,16,20,8,25,475
1341,6,2,1,6h 35m,1.0,8,23533.0,1,3,2019,1,35,19,0,395
1342,4,2,1,23h 35m,1.0,5,14053.0,9,3,2019,18,50,19,15,1415
1343,4,2,1,21h 10m,1.0,5,10262.0,27,6,2019,19,0,21,50,1270
1344,3,0,2,2h 50m,0.0,8,4823.0,21,6,2019,22,50,20,0,170
1345,1,2,1,14h 35m,1.0,8,8361.0,18,5,2019,8,15,17,40,875
1346,1,2,1,37h 20m,2.0,8,10493.0,9,6,2019,19,15,5,55,2240
1347,6,2,1,6h 15m,1.0,8,17057.0,3,3,2019,13,20,7,5,375
1348,1,2,1,26h,2.0,8,12392.0,18,5,2019,19,15,17,15,1560
1349,3,2,1,14h 5m,1.0,8,5883.0,12,6,2019,1,30,11,25,845
1350,4,2,1,7h 30m,1.0,5,12898.0,21,5,2019,19,0,11,30,450
1351,4,2,1,16h 45m,1.0,8,16079.0,21,5,2019,19,0,2,15,1005
1352,6,2,1,7h 40m,1.0,8,10678.0,12,6,2019,12,35,4,55,460
1353,1,0,5,28h 25m,2.0,8,20999.0,1,3,2019,11,10,6,45,1705
1354,3,0,5,5h,1.0,8,6575.0,21,3,2019,0,35,19,35,300
1355,4,2,1,8h 55m,2.0,8,15129.0,21,5,2019,4,25,19,30,535
1356,4,3,0,23h 20m,1.0,5,10844.0,6,6,2019,18,15,18,55,1400
1357,1,0,5,14h 15m,1.0,8,11654.0,3,3,2019,23,45,9,30,855
1358,3,3,0,4h 50m,1.0,8,5069.0,1,4,2019,13,0,8,10,290
1359,1,0,2,2h 45m,0.0,8,5176.0,1,4,2019,8,55,6,10,165
1360,4,2,1,22h 55m,2.0,8,13292.0,9,6,2019,4,25,5,30,1375
1361,3,2,1,5h 45m,1.0,8,6386.0,6,6,2019,7,45,2,0,345
1362,4,2,1,29h 35m,2.0,8,15129.0,21,5,2019,19,0,13,25,1775
1363,1,3,0,2h 35m,0.0,8,4435.0,6,3,2019,23,20,20,45,155
1364,3,0,2,2h 50m,0.0,8,4591.0,18,5,2019,2,20,23,30,170
1365,4,0,5,17h 15m,1.0,5,7832.0,21,3,2019,23,0,5,45,1035
1366,3,3,0,2h 35m,0.0,8,4174.0,12,4,2019,7,15,4,40,155
1367,6,2,1,8h 30m,1.0,8,6148.0,27,3,2019,15,30,7,0,510
1368,6,2,1,10h,1.0,8,9149.0,27,5,2019,19,15,9,15,600
1369,6,2,1,8h 15m,2.0,8,6128.0,27,3,2019,21,20,13,5,495
1370,3,2,1,6h 10m,1.0,8,6412.0,27,3,2019,22,20,16,10,370
1371,6,2,1,13h,1.0,8,8073.0,18,5,2019,21,0,8,0,780
1372,4,2,1,3h 15m,0.0,5,4256.0,24,6,2019,14,15,11,0,195
1373,1,3,0,19h 25m,2.0,8,14634.0,12,5,2019,5,25,10,0,1165
1374,6,2,1,8h,1.0,8,14067.0,21,5,2019,21,0,13,0,480
1375,3,3,0,2h 35m,0.0,8,4804.0,6,5,2019,18,5,15,30,155
1376,8,3,0,2h 30m,0.0,8,4911.0,21,4,2019,19,40,17,10,150
1377,3,2,1,6h 20m,1.0,8,6412.0,9,6,2019,22,30,16,10,380
1378,8,1,4,2h 15m,0.0,7,3543.0,15,6,2019,10,35,8,20,135
1379,3,1,4,2h 25m,0.0,8,3858.0,6,6,2019,14,0,11,35,145
1380,1,3,0,19h 55m,2.0,8,9941.0,15,5,2019,7,55,12,0,1195
1381,4,0,2,3h,0.0,8,7229.0,9,4,2019,11,20,8,20,180
1382,2,0,5,4h 30m,1.0,8,8352.0,3,3,2019,20,15,15,45,270
1383,4,3,0,12h 30m,1.0,8,14151.0,12,5,2019,22,5,9,35,750
1384,6,2,1,7h 45m,1.0,8,6795.0,6,6,2019,1,30,17,45,465
1385,3,3,0,2h 35m,0.0,8,4804.0,3,5,2019,22,55,20,20,155
1386,1,2,1,25h 35m,1.0,8,6587.0,6,6,2019,6,50,5,15,1535
1387,2,2,1,6h 10m,1.0,8,4106.0,3,4,2019,13,35,7,25,370
1388,1,3,0,2h 30m,0.0,8,5510.0,18,4,2019,16,45,14,15,150
1389,4,2,1,9h 20m,2.0,8,15129.0,9,5,2019,19,0,9,40,560
1390,4,2,1,18h 45m,2.0,5,13029.0,9,5,2019,4,25,9,40,1125
1391,3,2,1,5h 15m,1.0,8,6582.0,15,6,2019,12,30,7,15,315
1392,6,2,1,7h 45m,1.0,5,5797.0,27,6,2019,1,30,17,45,465
1393,4,3,0,14h 30m,1.0,8,12692.0,12,6,2019,10,55,20,25,870
1394,8,1,4,2h 15m,0.0,7,3332.0,27,3,2019,10,35,8,20,135
1395,1,3,0,19h 55m,2.0,8,10151.0,9,6,2019,7,55,12,0,1195
1396,3,2,1,5h 25m,1.0,8,5046.0,6,4,2019,7,25,2,0,325
1397,1,2,1,16h 50m,1.0,8,8907.0,15,6,2019,23,0,6,10,1010
1398,1,0,2,2h 50m,0.0,8,5228.0,6,5,2019,23,55,21,5,170
1399,3,2,1,4h 35m,1.0,8,13753.0,3,3,2019,10,10,5,35,275
1400,4,0,5,12h 25m,1.0,5,11087.0,9,3,2019,21,20,8,55,745
1401,4,3,0,9h 30m,1.0,8,14781.0,18,5,2019,23,35,14,5,570
1402,3,3,0,2h 35m,0.0,8,5224.0,6,5,2019,14,5,11,30,155
1403,4,0,2,2h 55m,0.0,5,3702.0,6,5,2019,18,10,15,15,175
1404,3,4,3,1h 25m,0.0,8,2754.0,18,3,2019,20,30,19,5,85
1405,0,0,2,2h 45m,0.0,8,3383.0,24,5,2019,13,55,11,10,165
1406,1,0,2,2h 50m,0.0,8,5228.0,15,4,2019,16,10,13,20,170
1407,3,2,1,5h 5m,1.0,8,5054.0,27,5,2019,1,30,20,25,305
1408,4,0,5,10h 15m,1.0,8,13555.0,18,3,2019,19,10,8,55,615
1409,6,2,1,8h 30m,1.0,8,7408.0,1,6,2019,1,30,17,0,510
1410,3,3,0,2h 30m,0.0,8,5224.0,24,5,2019,16,55,14,25,150
1411,3,0,5,4h 55m,1.0,8,9694.0,1,3,2019,17,5,12,10,295
1412,3,2,1,8h 25m,1.0,8,7318.0,21,3,2019,1,35,17,10,505
1413,3,2,1,4h 35m,1.0,8,5054.0,21,5,2019,12,10,7,35,275
1414,4,0,2,3h 5m,0.0,5,4030.0,1,5,2019,22,0,18,55,185
1415,4,0,5,10h 25m,1.0,8,16736.0,6,3,2019,18,25,8,0,625
1416,1,4,3,1h 15m,0.0,8,2050.0,18,3,2019,20,45,19,30,75
1417,1,4,3,13h 15m,2.0,8,9977.0,12,3,2019,14,50,1,35,795
1418,4,2,1,22h 55m,2.0,5,10368.0,6,6,2019,4,25,5,30,1375
1419,3,2,1,5h 55m,1.0,8,6755.0,9,3,2019,13,40,7,45,355
1420,4,0,2,2h 55m,0.0,5,3502.0,15,5,2019,18,10,15,15,175
1421,1,0,2,2h 45m,0.0,8,6961.0,24,6,2019,12,45,10,0,165
1422,4,0,2,2h 55m,0.0,5,4544.0,9,4,2019,18,45,15,50,175
1423,8,3,0,2h 30m,0.0,7,3841.0,18,5,2019,17,25,14,55,150
1424,4,4,3,26h 30m,2.0,8,24115.0,6,3,2019,16,50,14,20,1590
1425,10,3,0,25h 55m,1.0,8,9502.0,24,5,2019,9,5,7,10,1555
1426,1,4,3,1h 20m,0.0,8,3100.0,1,4,2019,7,40,6,20,80
1427,8,0,2,2h 40m,0.0,7,4319.0,15,4,2019,8,35,5,55,160
1428,3,4,3,1h 35m,0.0,8,2227.0,1,5,2019,21,40,20,5,95
1429,8,3,0,2h 20m,0.0,8,5831.0,24,3,2019,0,40,22,20,140
1430,3,3,0,2h 40m,0.0,8,4804.0,9,6,2019,0,5,21,25,160
1431,3,2,1,4h 35m,1.0,8,5458.0,6,6,2019,12,10,7,35,275
1432,4,0,2,3h 5m,0.0,5,7229.0,9,6,2019,22,0,18,55,185
1433,4,3,0,15h 10m,1.0,8,14571.0,6,6,2019,10,5,18,55,910
1434,8,0,2,2h 55m,0.0,7,3919.0,9,6,2019,0,5,21,10,175
1435,6,2,1,9h 5m,1.0,8,6916.0,9,3,2019,16,10,7,5,545
1436,4,2,1,15h 25m,1.0,5,6960.0,27,3,2019,4,25,13,0,925
1437,4,0,5,4h 40m,1.0,8,16757.0,6,3,2019,14,25,9,45,280
1438,3,2,1,9h 35m,1.0,8,14871.0,6,3,2019,1,35,16,0,575
1439,3,2,1,4h 35m,1.0,8,5054.0,12,6,2019,12,10,7,35,275
1440,1,2,1,30h 55m,2.0,8,12488.0,3,6,2019,19,15,12,20,1855
1441,3,0,2,2h 55m,0.0,8,4823.0,15,4,2019,21,20,18,25,175
1442,1,2,1,37h 20m,2.0,8,14483.0,9,3,2019,19,15,5,55,2240
1443,1,2,1,26h,2.0,8,11989.0,24,6,2019,19,15,17,15,1560
1444,4,2,1,20h 10m,1.0,8,16079.0,21,5,2019,19,0,22,50,1210
1445,4,3,0,25h 20m,1.0,8,13067.0,6,5,2019,10,55,9,35,1520
1446,3,2,1,11h 5m,1.0,8,6818.0,12,6,2019,16,10,5,5,665
1447,4,3,0,23h 50m,1.0,8,13941.0,12,5,2019,8,15,8,25,1430
1448,6,2,1,10h,1.0,8,12927.0,24,6,2019,19,0,9,0,600
1449,3,3,0,2h 35m,0.0,8,4804.0,15,5,2019,0,50,22,15,155
1450,4,2,1,20h 35m,1.0,5,5406.0,1,4,2019,12,35,16,0,1235
1451,3,2,1,14h 50m,1.0,8,7318.0,21,3,2019,1,35,10,45,890
1452,3,1,4,2h 20m,0.0,8,3384.0,21,3,2019,10,15,7,55,140
1453,0,2,1,9h 50m,1.0,8,11410.0,3,6,2019,6,35,20,45,590
1454,4,0,5,7h 30m,1.0,5,9134.0,15,3,2019,13,15,5,45,450
1455,4,0,5,7h 15m,1.0,5,7832.0,21,3,2019,21,20,14,5,435
1456,4,0,5,22h 45m,1.0,8,14815.0,6,3,2019,7,40,8,55,1365
1457,3,0,2,2h 50m,0.0,8,4591.0,3,6,2019,2,20,23,30,170
1458,4,2,1,20h 10m,1.0,5,12373.0,9,5,2019,19,0,22,50,1210
1459,0,0,5,2h 50m,0.0,8,4284.0,9,3,2019,8,40,5,50,170
1460,4,3,0,22h 55m,1.0,8,13941.0,18,5,2019,4,40,5,45,1375
1461,4,2,1,25h 25m,1.0,8,16289.0,9,3,2019,18,50,17,25,1525
1462,3,2,1,5h 5m,1.0,8,9165.0,24,6,2019,4,35,23,30,305
1463,4,0,2,2h 45m,0.0,8,8016.0,21,6,2019,8,45,6,0,165
1464,0,3,0,12h,1.0,8,5192.0,1,4,2019,10,40,22,40,720
1465,4,3,0,11h 5m,1.0,8,14939.0,9,6,2019,8,15,21,10,665
1466,4,0,5,21h 50m,1.0,8,25735.0,1,3,2019,9,30,11,40,1310
1467,6,2,1,9h,1.0,8,14502.0,3,6,2019,19,0,10,0,540
1468,4,0,5,13h 30m,1.0,8,13817.0,12,3,2019,12,25,22,55,810
1469,4,3,0,8h 25m,1.0,8,14151.0,24,5,2019,18,0,9,35,505
1470,6,2,1,8h 30m,1.0,8,15077.0,6,3,2019,19,15,10,45,510
1471,6,2,1,10h,1.0,8,12192.0,12,6,2019,19,0,9,0,600
1472,8,4,3,1h 30m,0.0,7,1965.0,21,5,2019,14,45,13,15,90
1473,3,1,4,2h 20m,0.0,8,3850.0,18,5,2019,10,15,7,55,140
1474,3,4,3,1h 30m,0.0,8,3175.0,1,6,2019,18,25,16,55,90
1475,4,0,2,3h 5m,0.0,8,7229.0,21,5,2019,22,0,18,55,185
1476,4,2,1,23h 45m,1.0,8,16079.0,27,5,2019,19,0,19,15,1425
1477,3,4,3,1h 30m,0.0,8,4392.0,27,3,2019,10,40,9,10,90
1478,4,0,5,6h 5m,1.0,8,54826.0,18,3,2019,0,45,18,40,365
1479,4,2,1,9h 20m,2.0,5,10368.0,15,6,2019,19,0,9,40,560
1480,4,2,1,20h 10m,1.0,5,12898.0,27,5,2019,19,0,22,50,1210
1481,1,3,0,19h 45m,2.0,8,14960.0,1,5,2019,12,30,16,45,1185
1482,3,2,1,13h 55m,1.0,8,6442.0,27,5,2019,22,30,8,35,835
1483,8,1,4,2h 15m,0.0,8,3597.0,21,5,2019,10,35,8,20,135
1484,4,2,1,7h 20m,2.0,8,18804.0,6,6,2019,19,0,11,40,440
1485,10,2,1,3h 10m,0.0,8,6111.0,15,3,2019,9,10,6,0,190
1486,3,2,1,3h 15m,0.0,8,6015.0,9,6,2019,0,20,21,5,195
1487,1,0,2,2h 50m,0.0,8,6121.0,18,5,2019,16,10,13,20,170
1488,4,3,0,7h 15m,1.0,5,6287.0,24,5,2019,17,35,10,20,435
1489,4,0,2,2h 55m,0.0,8,7229.0,9,5,2019,18,10,15,15,175
1490,3,2,1,7h 35m,1.0,8,6442.0,12,6,2019,16,10,8,35,455
1491,4,0,2,2h 55m,0.0,5,4544.0,27,4,2019,18,10,15,15,175
1492,1,3,0,28h 20m,2.0,8,11542.0,12,6,2019,13,45,9,25,1700
1493,4,2,1,8h 40m,1.0,8,16079.0,21,5,2019,4,25,19,45,520
1494,6,2,1,9h 5m,1.0,8,6076.0,27,3,2019,16,10,7,5,545
1495,1,3,0,15h 20m,2.0,8,10408.0,1,4,2019,1,20,10,0,920
1496,1,2,1,37h 20m,2.0,8,8446.0,27,3,2019,19,15,5,55,2240
1497,2,0,5,2h 55m,0.0,8,13663.0,1,3,2019,10,40,7,45,175
1498,1,2,1,11h 45m,1.0,8,10671.0,15,5,2019,8,15,20,30,705
1499,0,0,2,2h 50m,0.0,8,3383.0,18,6,2019,2,45,23,55,170
1500,6,2,1,15h 10m,1.0,8,9021.0,9,5,2019,1,30,10,20,910
1501,6,2,1,10h 15m,1.0,8,14533.0,18,5,2019,19,15,9,0,615
1502,4,2,1,16h 40m,2.0,5,11992.0,6,6,2019,4,25,11,45,1000
1503,3,1,4,2h 20m,0.0,8,3597.0,12,5,2019,15,35,13,15,140
1504,3,0,2,2h 45m,0.0,8,4077.0,9,6,2019,4,15,1,30,165
1505,6,2,1,9h 5m,1.0,8,9646.0,12,6,2019,16,10,7,5,545
1506,8,3,0,2h 20m,0.0,8,3873.0,1,4,2019,0,40,22,20,140
1507,4,2,1,23h 50m,2.0,8,15129.0,9,5,2019,19,0,19,10,1430
1508,3,2,1,8h,1.0,8,6104.0,9,6,2019,1,30,17,30,480
1509,4,2,1,33h 15m,2.0,5,16022.0,6,3,2019,4,25,19,10,1995
1510,4,0,5,14h 45m,1.0,5,10562.0,9,3,2019,0,30,9,45,885
1511,1,2,1,27h 20m,1.0,8,10945.0,9,3,2019,9,25,6,5,1640
1512,8,3,0,2h 25m,0.0,8,3873.0,27,5,2019,11,25,9,0,145
1513,4,4,3,1h 30m,0.0,5,1840.0,27,3,2019,4,25,2,55,90
1514,3,2,1,7h 5m,1.0,8,9585.0,3,3,2019,12,0,4,55,425
1515,4,4,3,1h 30m,0.0,5,3210.0,18,5,2019,21,5,19,35,90
1516,3,2,1,4h 50m,1.0,8,6147.0,9,5,2019,20,0,15,10,290
1517,4,3,0,6h 35m,1.0,5,7341.0,9,5,2019,23,35,17,0,395
1518,1,2,1,10h 15m,1.0,8,8372.0,21,5,2019,19,15,9,0,615
1519,6,2,1,11h 30m,1.0,8,10877.0,27,6,2019,19,0,7,30,690
1520,1,2,1,21h 15m,2.0,8,10441.0,9,5,2019,19,15,22,0,1275
1521,3,2,1,16h 15m,1.0,8,13611.0,6,3,2019,21,0,4,45,975
1522,4,0,5,25h 50m,1.0,5,11087.0,9,3,2019,10,45,8,55,1550
1523,4,2,1,24h 30m,1.0,5,5963.0,27,3,2019,19,45,19,15,1470
1524,3,1,4,2h 20m,0.0,8,3597.0,24,5,2019,15,35,13,15,140
1525,4,3,0,15h 10m,1.0,5,8529.0,12,6,2019,10,5,18,55,910
1526,6,2,1,14h 5m,1.0,8,10678.0,12,6,2019,19,0,4,55,845
1527,3,2,1,12h 35m,1.0,8,8285.0,27,3,2019,21,0,8,25,755
1528,4,2,1,10h 20m,1.0,8,18371.0,12,6,2019,12,35,2,15,620
1529,4,3,0,13h 20m,1.0,8,12692.0,6,6,2019,9,45,20,25,800
1530,3,0,2,2h 45m,0.0,8,4423.0,24,4,2019,8,50,6,5,165
1531,4,0,2,3h,0.0,5,7229.0,9,6,2019,22,50,19,50,180
1532,3,0,5,2h 50m,0.0,8,6144.0,3,3,2019,2,20,23,30,170
1533,4,2,1,21h 40m,2.0,5,10919.0,1,6,2019,4,25,6,45,1300
1534,3,3,0,2h 40m,0.0,8,4148.0,27,3,2019,0,5,21,25,160
1535,8,0,5,2h 50m,0.0,7,3873.0,24,3,2019,23,20,20,30,170
1536,4,2,1,9h 10m,2.0,8,11702.0,21,3,2019,18,50,9,40,550
1537,3,2,1,8h 25m,1.0,8,14871.0,6,3,2019,1,35,17,10,505
1538,1,0,5,28h 25m,2.0,8,11234.0,18,3,2019,11,10,6,45,1705
1539,3,2,1,8h 10m,1.0,8,6938.0,6,6,2019,22,30,14,20,490
1540,3,2,1,12h 30m,1.0,8,6093.0,12,6,2019,21,0,8,30,750
